check_id,shop_name,datetime,sum
3644,Тандер,2018-02-01 20:17:00,278.0
3645,Не известно,2018-02-01 20:10:00,1057.66
3646,О'КЕЙ,2018-01-30 19:43:00,198.5
3647,О'КЕЙ,2018-01-30 20:43:00,218.0
3648,Не известно,2018-02-01 17:34:00,1004.03
3649,О'КЕЙ,2018-01-30 20:12:00,93.0
3650,О'КЕЙ,2018-01-30 19:39:00,33.0
3651,О'КЕЙ,2018-01-30 19:56:00,468.5
3652,О'КЕЙ,2018-01-30 19:25:00,526.5
3653,О'КЕЙ,2018-01-30 19:39:00,324.5
3654,О'КЕЙ,2018-01-30 19:43:00,382.5
3655,О'КЕЙ,2018-01-30 19:46:00,180.9
3656,О'КЕЙ,2018-01-30 21:01:00,336.5
3657,О'КЕЙ,2018-01-30 21:07:00,535.5
3658,О'КЕЙ,2018-01-30 20:33:00,308.0
3659,О'КЕЙ,2018-01-30 19:41:00,53.5
3660,О'КЕЙ,2018-01-30 20:39:00,119.5
3661,О'КЕЙ,2018-01-30 21:03:00,85.0
3662,О'КЕЙ,2018-01-30 21:02:00,182.5
3663,О'КЕЙ,2018-01-30 19:45:00,229.0
3664,Лента,2018-01-30 19:41:00,438.0
3665,Лента,2018-01-30 20:46:00,257.0
3666,Лента,2018-01-30 19:06:00,605.0
3667,Лента,2018-01-30 19:21:00,41.1
3668,Лента,2018-01-30 18:45:00,277.0
3669,Лента,2018-01-30 18:40:00,202.0
3670,Лента,2018-01-30 20:29:00,659.0
3671,Лента,2018-01-30 17:26:00,279.0
3672,Лента,2018-01-30 19:03:00,1779.0
3673,Лента,2018-01-30 19:26:00,39.0
3674,Лента,2018-01-30 19:38:00,543.0
3675,Лента,2018-01-30 19:54:00,130.0
3676,Лента,2018-01-30 19:55:00,77.2
3677,Лента,2018-01-30 19:58:00,43.1
3678,Лента,2018-01-30 19:24:00,810.0
3679,Лента,2018-01-30 19:22:00,795.0
3680,Лента,2018-01-30 19:13:00,263.0
3681,Лента,2018-01-30 18:51:00,644.0
3682,Лента,2018-01-30 19:07:00,199.0
3683,Лента,2018-01-30 18:42:00,335.0
3684,Лента,2018-01-30 19:21:00,347.0
3685,Лента,2018-01-30 20:45:00,8.5
3686,Лента,2018-01-30 18:51:00,949.0
3687,Лента,2018-01-30 20:12:00,241.0
3688,Лента,2018-01-30 20:26:00,75.8
3689,Лента,2018-01-30 20:26:00,443.0
3690,Лента,2018-01-30 20:58:00,204.0
3691,Лента,2018-01-30 20:52:00,866.0
3692,Лента,2018-01-30 20:16:00,3007.0
3693,Лента,2018-01-30 20:22:00,89.9
3694,Лента,2018-01-30 19:52:00,24.9
3695,Лента,2018-01-30 19:52:00,34.8
3697,Лента,2018-01-30 20:56:00,5.9
3698,Лента,2018-01-30 20:27:00,635.0
3699,Лента,2018-01-30 18:53:00,569.0
3700,Лента,2018-01-30 20:57:00,36.3
3767,Агроторг,2018-01-30 17:34:00,1780.98
3821,ИКС 5 Гипер,2018-02-02 19:43:00,1064.12
3822,Агроторг,2018-02-01 17:25:00,882.99
3823,Лента,2018-01-31 19:17:00,122.0
3824,Не известно,2018-01-09 21:47:00,890.0
3825,Не известно,2017-12-31 14:15:00,490.0
3826,Не известно,2018-01-09 21:24:00,990.0
3827,Не известно,2018-01-13 11:04:00,1590.0
3828,Не известно,2017-12-24 11:55:00,530.0
3832,Не известно,2018-01-29 20:20:00,11990.0
3833,Не известно,2017-12-31 14:19:00,35.0
3834,Лента,2018-02-01 16:37:00,1462.0
3835,Альфа,2018-02-02 12:46:00,159.9
3836,Альфа,2018-02-01 14:58:00,70.6
3837,АЗС-ЛЮКС,2018-02-02 13:40:00,800.0
3838,Не известно,2018-02-02 09:29:00,566.9
3839,ГрандТорг,2018-02-02 15:04:00,2295.5
3840,Объединение Родина,2018-02-02 11:34:00,69.85
3841,Лента,2018-02-02 12:52:00,908.0
3842,Бургер Рус,2018-02-02 12:24:01,1045.4
3856,Не известно,2018-02-02 12:38:00,127.95
3857,АТАК,2018-01-29 16:27:00,1260.56
3858,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-31 21:17:00,805.89
3859,ПУБЛИЧНОЕ АKЦИОНЕРНОЕ ОБЩЕСТВО НK РОСНЕФТЬ - МУРМАНСKНЕФТЕПРОДУKТ,2018-01-06 17:22:00,999.65
3860,АТАК,2018-01-25 12:17:00,798.52
3861,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-24 11:56:00,1272.46
3862,Тандер,2018-02-02 12:59:00,82.0
3876,,2018-02-02 16:40:00,362.0
3883,ПанKлуб,2018-01-13 20:50:00,3490.0
3892,ПЛАНЕТА ТМ,2018-02-02 16:45:00,1115.0
3893,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-30 20:23:00,555.01
3894,ТД Перекресток,2018-01-26 20:44:00,101.8
3895,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-22 21:16:00,1873.1
3896,УЛЬМАС-А,2018-01-24 18:55:00,854.4
3897,ОЙЛ-ТЭК,2018-02-02 18:46:00,999.74
3898,Дикси ЮГ,2018-01-02 13:18:00,163.6
3899,РН-Москва,2018-02-02 19:25:00,376.0
3900,Неотрейд,2018-02-02 20:17:00,323.84
3901,Одежда 3000,2018-02-02 19:36:44,1505.0
3902,Бэст Прайс,2018-02-02 18:50:00,100.0
3903,ВЕМЕС,2018-01-30 07:43:00,879.69
3904,ВЕМЕС,2018-01-31 07:57:00,1000.22
3905,Дрогери ритейл,2018-02-02 16:30:00,982.0
3906,Тандер,2018-02-02 16:02:00,1632.86
3907,Союз Св. Иоанна Воина,2018-02-02 19:47:00,129.9
3908,Тандер,2018-01-29 15:56:00,1016.37
3909,АГРОАСПЕКТ,2018-01-27 14:32:00,698.77
3910,Не известно,2018-01-31 15:35:00,526.0
3911,АГРОАСПЕКТ,2018-02-02 21:25:00,1133.0
3912,Лента,2018-01-29 20:06:00,1502.0
3913,Центральная ППК,2018-01-28 22:15:00,66.0
3914,Не известно,2018-01-29 14:22:00,176.0
3915,АГРОТОРГ,2018-01-31 16:54:00,58.0
3916,АГРОТОРГ,2018-01-31 19:06:00,93.0
3917,АГРОТОРГ,2018-02-02 16:58:00,42.2
3918,АГРОТОРГ,2018-02-02 17:39:00,91.7
3919,Газпромнефть-Центр,2018-02-02 16:16:00,1194.0
3920,Не известно,2018-02-02 18:32:00,59.0
3921,Дикси ЮГ,2018-01-28 15:06:00,493.7
3922,ВТК,2018-02-03 07:25:00,500.0
3923,АЗК ВТК,2018-02-02 08:00:00,780.0
3926,Аэроэкспресс,2017-11-19 09:57:00,950.0
3928,Аэроэкспресс,2017-11-19 19:55:00,950.0
3929,Аэроэкспресс,2017-11-19 09:56:00,950.0
3936,Лента,2018-02-03 10:18:00,1151.0
3937,СПАР МИДДЛ ВОЛГА,2018-02-03 10:39:00,6364.66
3938,ИП Нагорных Иван Андреевич,2018-01-14 14:48:00,2500.0
3939,Не известно,2018-02-03 13:57:00,996.17
3940,ИП Черных Анишка Шагеновна               ИНН 862300107100,2018-02-03 14:14:00,1023.16
3941,Петролстарт,2018-01-27 14:34:00,1592.4
3942,ОЛЕФИРОВА ТАТЬЯНА ВАЛЕНТИНОВНА,2018-02-03 14:28:00,279.0
3943,,2018-02-03 14:43:00,106.98
